bowler,overs,maidens,runs,wickets,economy
Basil Thampi,4,0,29,3,7.2
James Faulkner,4,0,34,2,8.5
Irfan Pathan,2,0,26,0,13.0
Ankit Soni,4,0,16,1,4.0
Suresh Raina,4,0,28,0,7.0
Andrew Tye,1,0,9,0,9.0
Ravindra Jadeja,1,0,11,0,11.0
