bowler,overs,maidens,runs,wickets,economy
Andre Russell,4,0,20,4,5.0
Morne Morkel,4,0,27,1,6.75
Umesh Yadav,3,0,26,0,8.67
Shakib Al Hasan,3,0,21,0,7.0
Piyush Chawla,4,0,27,2,6.75
Brad Hogg,2,0,28,0,14.0
