over,runs,wickets
1,4,0
2,5,0
3,9,0
4,6,0
5,7,0
6,12,0
7,8,0
8,6,0
9,6,0
10,4,0
11,2,0
12,16,0
13,13,0
14,11,0
15,2,0
16,4,0
17,14,0
18,10,0
19,8,0
20,10,0
