bowler,overs,maidens,runs,wickets,economy
Milne,4,0,35,0,8.8
Badree,4,0,31,1,7.8
Aravind,4,0,30,0,7.5
Chahal,2,0,25,0,12.5
Negi,4,0,18,1,4.5
Binny,2,0,17,1,8.5
