batter,runs,balls,fours,sixes,strike_rate,dismissal
MS Dhoni,9,6,1,0,150.0,c P Patel b R Jadeja
Suresh Raina,19,13,1,2,146.15,c RP Singh b S Sreesanth
Albie Morkel,13,10,2,0,130.0,not out
S Badrinath,13,10,0,1,130.0,c RP Singh b B Hodge
Wriddhiman Saha,46,33,1,3,139.39,not out
Murali Vijay,16,11,3,0,145.45,b RP Singh
Michael Hussey,32,37,2,0,86.49,c G Rao b R Jadeja
