Stat,Test,ODI,T20,IPL
Matches,0,0,2,51
Innings,0,0,2,51
Balls,0,0,36,1061
Runs,0,0,56,1772
Maidens,0,0,0,0
Wickets,0,0,2,55
Avg,0.0,0.0,28.0,32.22
Eco,0,0,9.33,10.02
SR,0.0,0.0,18.0,19.29
BBI,-/-,-/-,1/26,4/27
BBM,-/-,-/-,1/26,4/27
