Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,1-38,DC,T20,Jaipur,01 May 26,9.5,4,0
INDIAN PREMIER LEAGUE 2026,0-43,SRH,T20,Jaipur,25 Apr 26,14.3,3,0
INDIAN PREMIER LEAGUE 2026,1-55,SRH,T20,Hyderabad,13 Apr 26,13.7,4,0
INDIAN PREMIER LEAGUE 2026,1-29,MI,T20,Guwahati,07 Apr 26,14.5,2,0
INDIAN PREMIER LEAGUE 2026,1-24,GT,T20,Ahmedabad,04 Apr 26,8,3,0
INDIAN PREMIER LEAGUE 2025,1-33,CSK,T20,Delhi,20 May 25,8.2,4,0
INDIAN PREMIER LEAGUE 2025,2-37,PBKS,T20,Jaipur,18 May 25,9.2,4,0
INDIAN PREMIER LEAGUE 2025,0-36,RCB,T20,Bengaluru,24 Apr 25,18,2,0
INDIAN PREMIER LEAGUE 2025,1-26,LSG,T20,Jaipur,19 Apr 25,6.5,4,0
INDIAN PREMIER LEAGUE 2025,0-38,DC,T20,Delhi,16 Apr 25,12.6,3,0
INDIAN PREMIER LEAGUE 2025,0-21,RCB,T20,Jaipur,13 Apr 25,10.5,2,0
INDIAN PREMIER LEAGUE 2025,2-53,GT,T20,Ahmedabad,09 Apr 25,13.2,4,0
INDIAN PREMIER LEAGUE 2025,0-45,CSK,T20,Guwahati,30 Mar 25,11.2,4,0
INDIAN PREMIER LEAGUE 2025,0-7,KKR,T20,Guwahati,26 Mar 25,7,1,0
INDIAN PREMIER LEAGUE 2025,3-44,SRH,T20,Hyderabad,23 Mar 25,11,4,0
"INDIA TOUR OF ZIMBABWE, 2024",1-26,ZIM,T20I,Harare,14 Jul 24,8.6,3,0
"INDIA TOUR OF ZIMBABWE, 2024",1-30,ZIM,T20I,Harare,13 Jul 24,10,3,0
INDIAN PREMIER LEAGUE 2024,1-49,RCB,T20,Bengaluru,18 May 24,12.2,4,0
INDIAN PREMIER LEAGUE 2024,2-30,RR,T20,Chennai,12 May 24,7.5,4,0
INDIAN PREMIER LEAGUE 2024,2-33,GT,T20,Ahmedabad,10 May 24,8.2,4,0
INDIAN PREMIER LEAGUE 2024,2-35,PBKS,T20,Dharamsala,05 May 24,8.7,4,0
INDIAN PREMIER LEAGUE 2024,4-27,SRH,T20,Chennai,28 Apr 24,9,3,0
INDIAN PREMIER LEAGUE 2024,0-34,LSG,T20,Chennai,23 Apr 24,11.3,3,0
INDIAN PREMIER LEAGUE 2024,0-42,LSG,T20,Lucknow,19 Apr 24,10.5,4,0
INDIAN PREMIER LEAGUE 2024,1-29,MI,T20,Mumbai,14 Apr 24,7.2,4,0
INDIAN PREMIER LEAGUE 2024,3-33,KKR,T20,Chennai,08 Apr 24,8.2,4,0
INDIAN PREMIER LEAGUE 2024,0-20,SRH,T20,Hyderabad,05 Apr 24,10,2,0
INDIAN PREMIER LEAGUE 2024,0-24,DC,T20,Visakhapatnam,31 Mar 24,6,4,0
INDIAN PREMIER LEAGUE 2024,2-21,GT,T20,Chennai,26 Mar 24,5.2,4,0
INDIAN PREMIER LEAGUE 2024,0-47,RCB,T20,Chennai,22 Mar 24,11.7,4,0
INDIAN PREMIER LEAGUE 2023,0-56,GT,T20,Ahmedabad,29 May 23,14,4,0
INDIAN PREMIER LEAGUE 2023,1-43,GT,T20,Chennai,23 May 23,10.7,4,0
INDIAN PREMIER LEAGUE 2023,1-26,DC,T20,Delhi,20 May 23,6.5,4,0
INDIAN PREMIER LEAGUE 2023,0-25,KKR,T20,Chennai,14 May 23,7.5,3.3,0
INDIAN PREMIER LEAGUE 2023,0-18,DC,T20,Chennai,10 May 23,6,3,0
INDIAN PREMIER LEAGUE 2023,2-26,MI,T20,Chennai,06 May 23,6.5,4,0
INDIAN PREMIER LEAGUE 2023,0-1,LSG,T20,Lucknow,03 May 23,1,1,0
INDIAN PREMIER LEAGUE 2023,3-49,PBKS,T20,Chennai,30 Apr 23,12.2,4,0
INDIAN PREMIER LEAGUE 2023,2-42,RR,T20,Jaipur,27 Apr 23,10.5,4,0
INDIAN PREMIER LEAGUE 2023,2-43,KKR,T20,Kolkata,23 Apr 23,10.7,4,0
INDIAN PREMIER LEAGUE 2023,0-26,SRH,T20,Chennai,21 Apr 23,8.6,3,0
INDIAN PREMIER LEAGUE 2023,3-45,RCB,T20,Bengaluru,17 Apr 23,11.2,4,0
INDIAN PREMIER LEAGUE 2023,2-37,RR,T20,Chennai,12 Apr 23,9.2,4,0
INDIAN PREMIER LEAGUE 2023,2-31,MI,T20,Mumbai,08 Apr 23,10.3,3,0
INDIAN PREMIER LEAGUE 2023,2-45,LSG,T20,Chennai,03 Apr 23,11.2,4,0
INDIAN PREMIER LEAGUE 2023,1-51,GT,T20,Ahmedabad,31 Mar 23,15.9,3.2,0
INDIAN PREMIER LEAGUE 2022,1-40,LSG,T20,Mumbai,31 Mar 22,10,4,0
INDIAN PREMIER LEAGUE 2022,0-23,KKR,T20,Mumbai,26 Mar 22,7.6,3,0
INDIAN PREMIER LEAGUE 2020,0-35,SRH,T20,Dubai,27 Oct 20,11.6,3,0
INDIAN PREMIER LEAGUE 2020,0-40,KKR,T20,Abu Dhabi,24 Oct 20,10,4,0
INDIAN PREMIER LEAGUE 2020,0-41,PBKS,T20,Dubai,20 Oct 20,20.5,2,0
INDIAN PREMIER LEAGUE 2020,1-39,CSK,T20,Sharjah,17 Oct 20,9.7,4,0
INDIAN PREMIER LEAGUE 2020,2-37,RR,T20,Dubai,14 Oct 20,9.2,4,0
