over,runs,wickets
1,4,0
2,8,0
3,7,0
4,12,0
5,7,0
6,8,0
7,9,0
8,6,0
9,5,0
10,5,0
11,17,0
12,6,0
13,7,0
14,13,0
15,16,0
16,11,0
17,11,0
18,3,0
19,11,0
20,12,0
