Stat,Test,ODI,T20,IPL
Matches,17,29,60,76
Innings,29,26,56,66
Balls,2188,1014,1043,1150
Runs,1187,837,1214,1487
Maidens,41,5,1,1
Wickets,36,29,51,40
Avg,32.97,28.86,23.8,37.17
Eco,3.26,4.95,6.98,7.76
SR,60.78,34.97,20.45,28.75
BBI,7/59,3/30,3/3,3/16
BBM,11/115,3/30,3/3,3/16
