over,runs,wickets
1,10,0
2,11,0
3,9,0
4,15,0
5,8,0
6,4,0
7,5,0
8,5,0
9,11,0
10,17,0
11,2,0
12,1,0
13,6,0
14,15,0
15,15,0
16,4,0
17,7,0
18,11,0
19,10,0
20,4,0
