bowler,overs,maidens,runs,wickets,economy
Boult,4,0,36,0,9.0
Umesh,4,0,33,4,8.2
C Woakes,3,0,30,2,10.0
Narine,4,0,19,1,4.8
Chawla,3,0,36,1,12.0
de Grandhomme,2,0,15,1,7.5
