bowler,overs,maidens,runs,wickets,economy
Basil Thampi,4,0,47,2,11.8
Unadkat,4,0,44,1,11.0
Bumrah,4,0,28,1,7.0
M Ashwin,4,0,34,1,8.5
Tymal Mills,4,0,37,0,9.2
