Stat,Test,ODI,T20,IPL
Matches,0,0,13,0
Innings,0,0,10,0
Balls,0,0,162,0
Runs,0,0,166,0
Maidens,0,0,2,0
Wickets,0,0,11,0
Avg,0.0,0.0,15.09,0.0
Eco,0,0,6.15,0
SR,0.0,0.0,14.73,0.0
BBI,-/-,-/-,2/6,-/-
BBM,-/-,-/-,2/6,-/-
