bowler,overs,maidens,runs,wickets,economy
Albie Morkel,2,0,30,0,15.0
Ashok Dinda,4,0,40,2,10.0
Thisara Perera,4,0,41,2,10.25
Ravichandran Ashwin,4,0,37,0,9.25
Rajat Bhatia,3,0,26,1,8.67
Murugan Ashwin,3,0,22,0,7.33
