over,runs,wickets
1,2,0
2,0,0
3,10,0
4,3,0
5,14,0
6,10,0
7,4,0
8,4,0
9,9,0
10,15,0
11,14,0
12,2,0
13,7,0
14,11,0
15,7,0
16,10,0
17,12,0
18,13,0
19,16,0
20,16,0
