Stat,Test,ODI,T20,IPL
Matches,0,0,9,0
Innings,0,0,9,0
Balls,0,0,198,0
Runs,0,0,195,0
Maidens,0,0,1,0
Wickets,0,0,11,0
Avg,0.0,0.0,17.73,0.0
Eco,0,0,5.91,0
SR,0.0,0.0,18.0,0.0
BBI,-/-,-/-,2/10,-/-
BBM,-/-,-/-,2/10,-/-
