bowler,overs,maidens,runs,wickets,economy
RP Singh,4.0,0,17,1,4.25
S Sreesanth,4.0,0,16,2,4.0
Prasanth Parameswaran,3.3,0,20,2,6.06
Prasanth Padmanabhan,1.0,0,18,0,18.0
Brad Hodge,4.0,0,13,4,3.25
Gnaneswara Rao,1.0,0,7,0,7.0
Ravindra Jadeja,1.0,0,5,0,5.0
