bowler,overs,maidens,runs,wickets,economy
Shikhar Dhawan,2.0,0,27,1,13.5
TP Sudhindra,3.4,0,43,0,12.65
Manpreet Gony,4.0,0,22,0,5.5
Ashish Reddy,2.0,0,29,0,14.5
Amit Mishra,4.0,0,44,0,11.0
Ankit Sharma,1.0,0,16,0,16.0
