batter,runs,balls,fours,sixes,strike_rate,dismissal
Karun Nair,0,1,0,0,0.0,c Ishan Kishan b Cummins
Faf du Plessis,3,8,0,0,37.5,c Ishan Kishan b Cummins
Abishek Porel,8,10,1,0,80.0,c Ishan Kishan b Cummins
KL Rahul,10,14,1,0,71.43,c Ishan Kishan b Jaydev Unadkat
Axar Patel,6,7,1,0,85.71,c Cummins b Harshal Patel
Tristan Stubbs,41,36,4,0,113.89,not out
Vipraj Nigam,18,17,1,1,105.88,run out (Aniket Verma/Zeeshan Ansari)
Ashutosh Sharma,41,26,2,3,157.69,c Abhinav Manohar b Eshan Malinga
Mitchell Starc,1,1,0,0,100.0,not out
