over,runs,wickets
1,3,0
2,3,0
3,5,0
4,4,0
5,4,0
6,7,0
7,3,0
8,1,0
9,7,0
10,10,0
11,5,0
12,9,0
13,6,0
14,5,0
15,14,0
16,7,0
17,12,0
18,10,0
19,9,0
20,9,0
