bowler,overs,maidens,runs,wickets,economy
Pat Cummins,4,0,19,3,4.8
Jaydev Unadkat,4,0,13,1,3.2
Harshal Patel,4,0,36,1,9.0
Eshan Malinga,4,0,28,1,7.0
Zeeshan Ansari,3,0,30,0,10.0
Abhishek Sharma,1,0,5,0,5.0
