batter,runs,balls,fours,sixes,strike_rate,dismissal
Stephen Fleming,7,4,0,1,175.0,run out (Sohail Tanvir/Kamran Akmal)
Parthiv Patel,54,40,5,2,135.0,st Kamran Akmal b Warne
MS Dhoni,12,8,2,0,150.0,c Kaif b Sohail Tanvir
Suresh Raina,45,24,6,2,187.5,c Kaif b Warne
Albie Morkel,71,40,6,4,177.5,c sub (RA Jadeja) b Sohail Tanvir
S Badrinath,1,2,0,0,50.0,c Kohli b Patel
Manpreet Gony,2,4,0,0,50.0,not out
Abhinav Mukund,0,1,0,0,0.0,b Sohail Tanvir
