over,runs,wickets
1,7,0
2,9,0
3,17,0
4,4,0
5,4,0
6,1,0
7,6,0
8,7,0
9,8,0
10,12,0
11,1,0
12,3,0
13,4,0
14,7,0
15,12,0
16,14,0
17,7,0
18,25,0
19,16,0
20,9,0
