Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,1-27,KKR,T20,Delhi,08 May 26,6.7,4,0
INDIAN PREMIER LEAGUE 2026,1-25,CSK,T20,Delhi,05 May 26,6.2,4,0
INDIAN PREMIER LEAGUE 2026,1-39,RR,T20,Jaipur,01 May 26,9.7,4,0
INDIAN PREMIER LEAGUE 2026,0-5,RCB,T20,Delhi,27 Apr 26,5,1,0
INDIAN PREMIER LEAGUE 2026,1-44,PBKS,T20,Delhi,25 Apr 26,11,4,0
INDIAN PREMIER LEAGUE 2026,1-23,SRH,T20,Hyderabad,21 Apr 26,11.5,2,0
INDIAN PREMIER LEAGUE 2026,2-18,RCB,T20,Bengaluru,18 Apr 26,6,3,0
INDIAN PREMIER LEAGUE 2026,1-39,CSK,T20,Chennai,11 Apr 26,9.7,4,0
INDIAN PREMIER LEAGUE 2026,0-32,GT,T20,Delhi,08 Apr 26,10.6,3,0
INDIAN PREMIER LEAGUE 2026,1-22,MI,T20,Delhi,04 Apr 26,5.5,4,0
INDIAN PREMIER LEAGUE 2026,1-17,LSG,T20,Lucknow,01 Apr 26,5.6,3,0
ICC MEN'S T20 WORLD CUP 2026,3-27,NZ,T20I,Ahmedabad,08 Mar 26,9,3,0
ICC MEN'S T20 WORLD CUP 2026,1-35,ENG,T20I,Mumbai,05 Mar 26,11.6,3,0
ICC MEN'S T20 WORLD CUP 2026,0-35,WI,T20I,Kolkata,01 Mar 26,8.7,4,0
ICC MEN'S T20 WORLD CUP 2026,1-35,ZIM,T20I,Chennai,26 Feb 26,8.7,4,0
ICC MEN'S T20 WORLD CUP 2026,2-29,PAK,T20I,Colombo,15 Feb 26,7.2,4,0
ICC MEN'S T20 WORLD CUP 2026,2-20,NAM,T20I,Delhi,12 Feb 26,6.6,3,1
ICC MEN'S T20 WORLD CUP 2026,2-24,USA,T20I,Mumbai,07 Feb 26,6,4,0
