bowler,overs,maidens,runs,wickets,economy
McClenaghan,4,0,50,0,12.5
Malinga,4,0,33,2,8.2
Harbhajan,4,0,23,1,5.8
Bumrah,4,0,32,2,8.0
Krunal Pandya,4,0,14,3,3.5
