over,runs,wickets
1,7,0
2,14,0
3,15,0
4,10,0
5,1,0
6,1,0
7,3,0
8,4,0
9,7,0
10,8,0
11,13,0
12,1,0
13,8,0
14,3,0
15,5,0
16,2,0
17,8,0
18,19,0
19,15,0
20,9,0
