Stat,Test,ODI,T20,IPL
Matches,0,0,35,0
Innings,0,0,20,0
Balls,0,0,394,0
Runs,0,0,589,0
Maidens,0,0,0,0
Wickets,0,0,22,0
Avg,0.0,0.0,26.77,0.0
Eco,0,0,8.97,0
SR,0.0,0.0,17.91,0.0
BBI,-/-,-/-,4/18,-/-
BBM,-/-,-/-,4/18,-/-
