bowler,overs,maidens,runs,wickets,economy
Jofra Archer,4,1,20,3,5.0
Nandre Burger,4,0,27,2,6.8
Brijesh Sharma,3,0,18,2,6.0
Ravindra Jadeja,4,0,29,1,7.2
Ravi Bishnoi,3,0,23,1,7.7
