bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar Kumar,4,0,45,1,11.2
Akeal Hosein,4,0,40,1,10.0
T Natarajan,4,0,34,1,8.5
Umran Malik,1,0,22,0,22.0
Mayank Markande,4,0,20,2,5.0
Abhishek Sharma,3,0,26,1,8.7
