Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,0-39,DC,T20,Lucknow,01 Apr 26,9.7,4,0
ICC MEN'S T20 WORLD CUP 2026,1-29,ZIM,T20I,Delhi,01 Mar 26,7.2,4,0
ICC MEN'S T20 WORLD CUP 2026,2-28,UAE,T20I,Delhi,18 Feb 26,7,4,0
"WEST INDIES TOUR OF SOUTH AFRICA, 2026",0-59,WI,T20I,Centurion,29 Jan 26,19.6,3,0
"SOUTH AFRICA TOUR OF INDIA, 2025",0-13,IND,T20I,Dharamsala,14 Dec 25,4.3,3,0
"SOUTH AFRICA TOUR OF INDIA, 2025",0-41,IND,T20I,Cuttack,09 Dec 25,10.2,4,0
INDIAN PREMIER LEAGUE 2025,0-60,SRH,T20,Delhi,25 May 25,15,4,0
INDIAN PREMIER LEAGUE 2025,1-23,PBKS,T20,New Chandigarh,15 Apr 25,7.6,3,0
ICC MENS T20 WORLD CUP 2024,2-26,IND,T20I,"Bridgetown, Barbados",29 Jun 24,6.5,4,0
ICC MENS T20 WORLD CUP 2024,2-7,AFG,T20I,"Tarouba, Trinidad",26 Jun 24,2.3,3,0
ICC MENS T20 WORLD CUP 2024,0-26,WI,T20I,"North Sound, Antigua",23 Jun 24,6.5,4,0
ICC MENS T20 WORLD CUP 2024,1-35,ENG,T20I,"Gros Islet, St Lucia",21 Jun 24,8.7,4,0
ICC MENS T20 WORLD CUP 2024,1-37,USA,T20I,"North Sound, Antigua",19 Jun 24,9.2,4,0
ICC MENS T20 WORLD CUP 2024,1-27,NEP,T20I,"Kingstown, St Vincent",14 Jun 24,6.7,4,0
ICC MENS T20 WORLD CUP 2024,2-17,BAN,T20I,New York,10 Jun 24,4.2,4,0
ICC MENS T20 WORLD CUP 2024,2-19,NED,T20I,New York,08 Jun 24,4.7,4,0
ICC MENS T20 WORLD CUP 2024,4-7,SL,T20I,New York,03 Jun 24,1.7,4,0
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",0-26,WI,T20I,"Kingston, Jamaica",26 May 24,13,2,0
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",0-47,WI,T20I,"Kingston, Jamaica",25 May 24,11.7,4,0
INDIAN PREMIER LEAGUE 2024,1-48,GT,T20,Delhi,24 Apr 24,16,3,0
INDIAN PREMIER LEAGUE 2024,0-31,SRH,T20,Delhi,20 Apr 24,10.3,3,0
INDIAN PREMIER LEAGUE 2024,2-65,MI,T20,Mumbai,07 Apr 24,16.2,4,0
INDIAN PREMIER LEAGUE 2024,3-59,KKR,T20,Visakhapatnam,03 Apr 24,14.7,4,0
INDIAN PREMIER LEAGUE 2024,0-43,CSK,T20,Visakhapatnam,31 Mar 24,10.7,4,0
INDIAN PREMIER LEAGUE 2024,1-48,RR,T20,Jaipur,28 Mar 24,12,4,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",0-58,AUS,ODI,Bloemfontein,09 Sep 23,11.6,5,0
INDIAN PREMIER LEAGUE 2023,1-43,CSK,T20,Delhi,20 May 23,10.7,4,0
INDIAN PREMIER LEAGUE 2023,2-36,PBKS,T20,Dharamsala,17 May 23,9,4,0
INDIAN PREMIER LEAGUE 2023,1-39,GT,T20,Ahmedabad,02 May 23,9.7,4,0
INDIAN PREMIER LEAGUE 2023,0-44,SRH,T20,Delhi,29 Apr 23,11,4,0
INDIAN PREMIER LEAGUE 2023,2-33,SRH,T20,Hyderabad,24 Apr 23,8.2,4,0
INDIAN PREMIER LEAGUE 2023,2-20,KKR,T20,Delhi,20 Apr 23,5,4,0
INDIAN PREMIER LEAGUE 2023,0-31,RCB,T20,Bengaluru,15 Apr 23,7.7,4,0
INDIAN PREMIER LEAGUE 2023,0-35,MI,T20,Delhi,11 Apr 23,8.7,4,0
