Stat,Test,ODI,T20,IPL
Matches,0,0,2,0
Innings,0,0,2,0
Balls,0,0,36,0
Runs,0,0,25,0
Maidens,0,0,0,0
Wickets,0,0,2,0
Avg,0.0,0.0,12.5,0.0
Eco,0,0,4.17,0
SR,0.0,0.0,18.0,0.0
BBI,-/-,-/-,2/8,-/-
BBM,-/-,-/-,2/8,-/-
