Stat,Test,ODI,T20,IPL
Matches,0,0,15,0
Innings,0,0,8,0
Balls,0,0,171,0
Runs,0,0,176,0
Maidens,0,0,0,0
Wickets,0,0,8,0
Avg,0.0,0.0,22.0,0.0
Eco,0,0,6.18,0
SR,0.0,0.0,21.38,0.0
BBI,-/-,-/-,2/22,-/-
BBM,-/-,-/-,2/22,-/-
