Stat,Test,ODI,T20,IPL
Matches,0,0,15,0
Innings,0,0,15,0
Runs,0,0,310,0
Balls,0,0,221,0
Highest,0,0,112,0
Average,0,0,22.14,0
SR,0,0,140.28,0
Not Out,0,0,1,0
Fours,0,0,35,0
Sixes,0,0,11,0
Ducks,0,0,3,0
