Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",1(7),MLYW,T20I,Mong Kok,08 May 26,14.2,0,0
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",19(31),HKC W,T20I,Mong Kok,08 May 26,61.2,0,0
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",1(7),MLYW,T20I,Mong Kok,07 May 26,14.2,0,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,15(25),MGLW,T20I,Hangzhou,25 Sep 25,60,1,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,12(31),HKC W,T20I,Hangzhou,23 Sep 25,38.7,1,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,0(8),MMRW,T20I,Hangzhou,22 Sep 25,0,0,0
WOMENS T20I QUADRANGULAR SERIES IN CHINA 2025,21*(32),MGLW,T20I,Hangzhou,20 Sep 25,65.6,1,0
WOMENS T20 PENTANGULAR SERIES IN JAPAN 2025,0(8),PHIW,T20I,"Sano, Kanto",08 Jun 25,0,0,0
WOMENS T20 PENTANGULAR SERIES IN JAPAN 2025,11(22),JPNW,T20I,"Sano, Kanto",06 Jun 25,50,1,0
WOMENS T20 PENTANGULAR SERIES IN JAPAN 2025,4*(7),MGLW,T20I,"Sano, Kanto",05 Jun 25,57.1,0,0
WOMENS T20 PENTANGULAR SERIES IN JAPAN 2025,4(15),PHIW,T20I,"Sano, Kanto",04 Jun 25,26.6,0,0
"WOMENS T20I QUADRANGULAR SERIES IN HONG KONG, CHINA 2024",1(10),THAIW,T20I,Mong Kok,07 Dec 24,10,0,0
"WOMENS T20I QUADRANGULAR SERIES IN HONG KONG, CHINA 2024",0(1),NAMW,T20I,Mong Kok,05 Dec 24,0,0,0
"WOMENS T20I QUADRANGULAR SERIES IN HONG KONG, CHINA 2024",8(19),HKC W,T20I,Mong Kok,04 Dec 24,42.1,1,0
"WOMENS T20I QUADRANGULAR SERIES IN CHINA, 2024",1(1),HKC W,T20I,Hangzhou,10 Nov 24,100,0,0
"WOMENS T20I QUADRANGULAR SERIES IN CHINA, 2024",2(7),MMRW,T20I,Hangzhou,09 Nov 24,28.5,0,0
"WOMENS T20I QUADRANGULAR SERIES IN CHINA, 2024",0(6),HKC W,T20I,Hangzhou,08 Nov 24,0,0,0
"WOMENS T20I QUADRANGULAR SERIES IN CHINA, 2024",DNB,MGLW,T20I,Hangzhou,07 Nov 24,DNB,DNB,DNB
WOMENS EAST ASIA CUP 2024,0(8),JPNW,T20I,Incheon,12 Oct 24,0,0,0
WOMENS EAST ASIA CUP 2024,0(1),SKRW,T20I,Incheon,11 Oct 24,0,0,0
WOMENS EAST ASIA CUP 2024,DNB,HKC W,T20I,Incheon,09 Oct 24,DNB,DNB,DNB
WOMENS EAST ASIA CUP 2024,3(14),MGLW,T20I,Incheon,08 Oct 24,21.4,0,0
WOMENS EAST ASIA CUP 2023,3(17),HKC W,T20I,Hangzhou,25 May 23,17.6,0,0
