Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
ICC MEN'S T20 WORLD CUP 2026,0-5,IND,T20I,Ahmedabad,08 Mar 26,5,1,0
ICC MEN'S T20 WORLD CUP 2026,1-43,ENG,T20I,Colombo,27 Feb 26,10.7,4,0
ICC MEN'S T20 WORLD CUP 2026,1-21,SL,T20I,Colombo,25 Feb 26,5.2,4,0
ICC MEN'S T20 WORLD CUP 2026,0-6,CAN,T20I,Chennai,17 Feb 26,6,1,0
ICC MEN'S T20 WORLD CUP 2026,1-30,UAE,T20I,Chennai,10 Feb 26,15,2,0
ICC MEN'S T20 WORLD CUP 2026,0-12,AFG,T20I,Chennai,08 Feb 26,12,1,0
"NEW ZEALAND TOUR OF INDIA, 2026",0-10,IND,T20I,Thiruvananthapuram,31 Jan 26,10,1,0
"NEW ZEALAND TOUR OF INDIA, 2026",0-7,IND,T20I,Visakhapatnam,28 Jan 26,7,1,0
"NEW ZEALAND TOUR OF INDIA, 2026",0-16,IND,T20I,Guwahati,25 Jan 26,16,1,0
"NEW ZEALAND TOUR OF INDIA, 2026",0-20,IND,T20I,Nagpur,21 Jan 26,20,1,0
"NEW ZEALAND TOUR OF INDIA, 2026",0-54,IND,ODI,Indore,18 Jan 26,6.7,8,0
"NEW ZEALAND TOUR OF INDIA, 2026",0-13,IND,ODI,Rajkot,14 Jan 26,4.3,3,0
"NEW ZEALAND TOUR OF INDIA, 2026",0-21,IND,ODI,Vadodara,11 Jan 26,5.2,4,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",0-28 & 1-14,WI,Test,Mount Maunganui,18 Dec 25,3.5 & 2.8,8 & 5,0 & 2
"WEST INDIES TOUR OF NEW ZEALAND, 2025",1-19 & DNB,WI,Test,Wellington,10 Dec 25,2.7 & DNB,7 & DNB,1 & DNB
"ICC CHAMPIONS TROPHY, 2025",0-31,IND,ODI,Dubai,09 Mar 25,6.2,5,0
"ICC CHAMPIONS TROPHY, 2025",2-27,RSA,ODI,Lahore,05 Mar 25,9,3,0
"ICC CHAMPIONS TROPHY, 2025",0-10,BAN,ODI,Rawalpindi,24 Feb 25,5,2,0
"ICC CHAMPIONS TROPHY, 2025",0-63,PAK,ODI,Karachi,19 Feb 25,7,9,0
"PAKISTAN ODI TRI-SERIES, 2025",0-41,PAK,ODI,Karachi,14 Feb 25,6.8,6,0
"PAKISTAN ODI TRI-SERIES, 2025",1-18,PAK,ODI,Lahore,08 Feb 25,6,3,0
"SRI LANKA TOUR OF NEW ZEALAND, 2024-25",0-12,SL,ODI,Auckland,11 Jan 25,4,3,0
"SRI LANKA TOUR OF NEW ZEALAND, 2024-25",0-12,SL,T20I,Nelson,02 Jan 25,12,1,0
"SRI LANKA TOUR OF NEW ZEALAND, 2024-25",0-14,SL,T20I,Mount Maunganui,30 Dec 24,14,1,0
"ENGLAND TOUR OF NEW ZEALAND, 2024",0-32 & 1-75,ENG,Test,Wellington,06 Dec 24,8 & 4.6,4 & 16,0 & 0
"ENGLAND TOUR OF NEW ZEALAND, 2024",0-35 & DNB,ENG,Test,Christchurch,28 Nov 24,3.8 & DNB,9 & DNB,0 & DNB
"NEW ZEALAND TOUR OF SRI LANKA, 2024",1-41,SL,ODI,Pallekele,17 Nov 24,4.5,9,0
"NEW ZEALAND TOUR OF SRI LANKA, 2024",0-23,SL,ODI,Dambulla,13 Nov 24,5.7,4,0
"NEW ZEALAND TOUR OF SRI LANKA, 2024",3-6,SL,T20I,Dambulla,10 Nov 24,4,1.5,0
"NEW ZEALAND TOUR OF SRI LANKA, 2024",1-12,SL,T20I,Dambulla,09 Nov 24,6,2,0
"NEW ZEALAND TOUR OF INDIA, 2024",1-84 & 3-42,IND,Test,Mumbai,01 Nov 24,4.2 & 3.5,20 & 12,0 & 0
"NEW ZEALAND TOUR OF INDIA, 2024",2-26 & 1-60,IND,Test,Pune,24 Oct 24,4.3 & 3.7,6 & 16,0 & 0
"NEW ZEALAND TOUR OF INDIA, 2024",DNB & 1-69,IND,Test,Bengaluru,16 Oct 24,DNB & 4.6,DNB & 15,DNB & 2
"NEW ZEALAND TOUR OF SRI LANKA, 2024",3-141 & DNB,SL,Test,Galle,26 Sep 24,3.7 & DNB,38 & DNB,4 & DNB
"NEW ZEALAND TOUR OF SRI LANKA, 2024",2-52 & 0-50,SL,Test,Galle,18 Sep 24,2.8 & 4.1,18 & 12,0 & 1
ICC MENS T20 WORLD CUP 2024,0-9,WI,T20I,"Tarouba, Trinidad",12 Jun 24,9,1,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",1-14 & 0-27,AUS,Test,Christchurch,08 Mar 24,2.8 & 2.2,5 & 12,0 & 2
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",DNB & 5-45,AUS,Test,Wellington,29 Feb 24,DNB & 2.8,DNB & 16,DNB & 4
"SOUTH AFRICA TOUR OF NEW ZEALAND, 2024",DNB & 2-50,RSA,Test,Hamilton,13 Feb 24,DNB & 3.3,DNB & 15,DNB & 3
