over,runs,wickets
1,4,0
2,3,0
3,3,0
4,2,0
5,5,0
6,4,0
7,5,0
8,11,0
9,2,0
10,10,0
11,7,0
12,10,0
13,10,0
14,12,0
15,9,0
16,8,0
17,6,0
18,3,0
19,11,0
20,6,0
