Stat,Test,ODI,T20,IPL
Matches,0,0,36,0
Innings,0,0,25,0
Balls,0,0,448,0
Runs,0,0,683,0
Maidens,0,0,0,0
Wickets,0,0,19,0
Avg,0.0,0.0,35.95,0.0
Eco,0,0,9.15,0
SR,0.0,0.0,23.58,0.0
BBI,-/-,-/-,3/19,-/-
BBM,-/-,-/-,3/19,-/-
