Stat,Test,ODI,T20,IPL
Matches,0,0,36,0
Innings,0,0,30,0
Runs,0,0,251,0
Balls,0,0,275,0
Highest,0,0,35,0
Average,0,0,10.46,0
SR,0,0,91.28,0
Not Out,0,0,6,0
Fours,0,0,23,0
Sixes,0,0,9,0
Ducks,0,0,8,0
