bowler,overs,maidens,runs,wickets,economy
Mohammed Siraj,4,0,28,2,7.0
Kagiso Rabada,4,1,22,2,5.5
Jason Holder,4,0,24,4,6.0
Arshad Khan,3,0,29,0,9.7
Rashid Khan,4,0,32,1,8.0
Manav Suthar,1,0,27,0,27.0
