bowler,overs,maidens,runs,wickets,economy
Praveen Kumar,4.0,1,17,1,4.25
Ryan Harris,4.0,0,26,1,6.5
Shalabh Srivastava,3.0,0,20,2,6.67
Bhargav Bhatt,4.0,0,35,1,8.75
Paul Valthaty,2.1,0,17,0,8.1
