over,runs,wickets
1,11,0
2,3,0
3,9,0
4,2,0
5,8,0
6,14,0
7,2,0
8,10,0
9,10,0
10,5,0
11,2,0
12,7,0
13,11,0
14,2,0
15,5,0
16,7,0
17,9,0
18,10,0
19,9,0
20,0,0
