batter,runs,balls,fours,sixes,strike_rate,dismissal
Shikhar Dhawan,4,8,1,0,50.0,c Duminy b S Kaul
Naman Ojha,13,3,0,2,433.33,not out
Aaron Finch,4,7,0,0,57.14,b Rahul Shukla
David Warner,12,9,1,0,133.33,not out
