bowler,overs,maidens,runs,wickets,economy
Mohammed Shami,1.0,0,6,0,6
Siddarth Kaul,1.0,0,5,1,5
Imran Tahir,1.0,0,7,0,7
Rahul Shukla,1.0,0,13,1,13
Laxmi Shukla,0.2,0,7,0,35
