Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,0(3),LSG,T20,Lucknow,26 Apr 26,0,0,0
INDIAN PREMIER LEAGUE 2026,0(1),RR,T20,Kolkata,19 Apr 26,0,0,0
INDIAN PREMIER LEAGUE 2026,19(14),GT,T20,Ahmedabad,17 Apr 26,135.7,2,1
ICC MEN'S T20 WORLD CUP 2026,52(26),IND,T20I,Ahmedabad,08 Mar 26,200,2,5
ICC MEN'S T20 WORLD CUP 2026,58(33),RSA,T20I,Kolkata,04 Mar 26,175.7,7,2
ICC MEN'S T20 WORLD CUP 2026,35(25),ENG,T20I,Colombo,27 Feb 26,140,3,2
ICC MEN'S T20 WORLD CUP 2026,8(9),SL,T20I,Colombo,25 Feb 26,88.8,1,0
ICC MEN'S T20 WORLD CUP 2026,6(10),CAN,T20I,Chennai,17 Feb 26,60,1,0
ICC MEN'S T20 WORLD CUP 2026,13(9),RSA,T20I,Ahmedabad,14 Feb 26,144.4,1,1
ICC MEN'S T20 WORLD CUP 2026,89*(42),UAE,T20I,Chennai,10 Feb 26,211.9,12,3
ICC MEN'S T20 WORLD CUP 2026,65(42),AFG,T20I,Chennai,08 Feb 26,154.7,7,3
"NEW ZEALAND TOUR OF INDIA, 2026",5(3),IND,T20I,Thiruvananthapuram,31 Jan 26,166.6,1,0
"NEW ZEALAND TOUR OF INDIA, 2026",62(36),IND,T20I,Visakhapatnam,28 Jan 26,172.2,7,3
"NEW ZEALAND TOUR OF INDIA, 2026",12(11),IND,T20I,Guwahati,25 Jan 26,109,1,0
"NEW ZEALAND TOUR OF INDIA, 2026",24(13),IND,T20I,Raipur,23 Jan 26,184.6,5,0
"ENGLAND TOUR OF NEW ZEALAND, 2025",23*(11),ENG,T20I,Auckland,23 Oct 25,209,2,2
"ENGLAND TOUR OF NEW ZEALAND, 2025",39(29),ENG,T20I,Christchurch,20 Oct 25,134.4,4,2
"AUSTRALIA TOUR OF NEW ZEALAND, 2025",48(35),AUS,T20I,Mount Maunganui,04 Oct 25,137.1,5,3
"AUSTRALIA TOUR OF NEW ZEALAND, 2025",4(3),AUS,T20I,Mount Maunganui,01 Oct 25,133.3,1,0
"ZIMBABWE T20I TRI-SERIES, 2025",30(28),RSA,T20I,Harare,26 Jul 25,107.1,3,1
