over,runs,wickets
1,2,0
2,1,0
3,1,0
4,9,0
5,7,0
6,6,0
7,12,0
8,8,0
9,4,0
10,3,0
11,9,0
12,4,0
13,20,0
14,15,0
15,13,0
16,20,0
17,8,0
18,13,0
19,16,0
20,8,0
