bowler,overs,maidens,runs,wickets,economy
Mitchell Starc,4,0,42,3,10.5
Axar,3,0,18,0,6.0
Vipraj Nigam,2,0,35,1,17.5
Mukesh Kumar,2,0,22,1,11.0
Kuldeep Yadav,4,0,20,2,5.0
Mohit Sharma,4,0,42,0,10.5
Stubbs,1,0,28,0,28.0
