over,runs,wickets
1,4,0
2,3,0
3,7,0
4,13,0
5,9,0
6,13,0
7,14,0
8,8,0
9,12,0
10,4,0
11,10,0
12,9,0
13,5,0
14,8,0
15,12,0
16,9,0
17,7,0
18,16,0
19,9,0
