batter,runs,balls,fours,sixes,strike_rate,dismissal
Rahul,39,32,4,1,121.88,c Jos Buttler b Holder
K Mayers,51,42,4,3,121.43,b Ashwin
Ayush Badoni,1,4,0,0,25.0,b Boult
Deepak Hooda,2,4,0,0,50.0,c Hetmyer b Ashwin
Stoinis,21,16,2,0,131.25,c Samson b Sandeep Sharma
Pooran,29,20,2,1,145.0,run out (Samson)
Krunal Pandya,4,2,1,0,200.0,not out
Yudhvir Singh,1,1,0,0,100.0,run out (Hetmyer/Samson)
