bowler,overs,maidens,runs,wickets,economy
Virender Sehwag,2.0,0,21,1,10.5
Amit Mishra,3.0,0,27,2,9.0
Yo Mahesh,2.1,0,35,0,16.67
Pradeep Sangwan,4.0,0,33,0,8.25
Farveez Maharoof,4.0,0,22,1,5.5
Glenn McGrath,4.0,0,12,0,3.0
