over,runs,wickets
1,3,0
2,0,0
3,8,0
4,3,0
5,3,0
6,3,0
7,4,0
8,0,0
9,7,0
10,1,0
11,7,0
12,3,0
13,5,0
14,6,0
15,12,0
16,2,0
17,7,0
18,0,0
19,10,0
20,8,0
