bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar Kumar,4,1,32,2,8.0
Pat Cummins,4,0,22,1,5.5
T Natarajan,4,0,33,1,8.2
Nitish Reddy,3,0,33,1,11.0
Jaydev Unadkat,4,0,49,1,12.2
Shahbaz Ahmed,1,0,10,0,10.0
