over,runs,wickets
1,8,0
2,5,0
3,8,0
4,12,0
5,6,0
6,6,0
7,5,0
8,12,0
9,18,0
10,12,0
11,9,0
12,9,0
13,5,0
14,8,0
15,2,0
16,1,0
17,7,0
18,11,0
19,12,0
20,3,0
