bowler,overs,maidens,runs,wickets,economy
Alfonso Thomas,3.3,1,24,0,7.27
Jerome Taylor,4.0,0,27,0,6.75
Murali Kartik,4.0,1,27,1,6.75
Mitchell Marsh,1.0,0,7,0,7.0
Rahul Sharma,4.0,0,27,0,6.75
Yuvraj Singh,1.0,0,10,0,10.0
Jesse Ryder,2.0,0,21,1,10.5
