over,runs,wickets
1,9,0
2,5,0
3,5,0
4,2,0
5,0,0
6,2,0
7,5,0
8,6,0
9,10,0
10,13,0
11,10,0
12,2,0
13,9,0
14,5,0
15,8,0
16,6,0
17,4,0
18,12,0
19,5,0
20,10,0
