Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"GIBRALTAR TOUR OF MALTA, 2026",4(10),GIB,T20I,Marsa,08 May 26,40,0,0
"GIBRALTAR TOUR OF MALTA, 2026",53(31),GIB,T20I,Marsa,07 May 26,170.9,4,3
"GIBRALTAR TOUR OF MALTA, 2026",3*(2),GIB,T20I,Marsa,07 May 26,150,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER C, 2024",18(22),CYP,T20I,Port Soif,28 Aug 24,81.8,2,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER C, 2024",26(31),EST,T20I,Port Soif,27 Aug 24,83.8,2,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER C, 2024",40(29),BGR,T20I,Castel,25 Aug 24,137.9,4,1
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER C, 2024",41(30),GGY,T20I,Port Soif,22 Aug 24,136.6,4,2
"ICC MENS T20 WORLD CUP SUB REGIONAL EUROPE QUALIFIER C, 2024",1(4),FIN,T20I,Port Soif,21 Aug 24,25,0,0
MDINA CUP 2024,60(37),BEL,T20I,Dreux,11 May 24,162.1,6,4
MDINA CUP 2024,3(4),BEL,T20I,Dreux,10 May 24,75,0,0
MDINA CUP 2024,21(18),FRA,T20I,Dreux,09 May 24,116.6,3,0
MDINA CUP 2024,1(3),FRA,T20I,Dreux,09 May 24,33.3,0,0
CONTINENTAL CUP 2023,1(5),ROM,T20I,Ilfov County,20 Aug 23,20,0,0
CONTINENTAL CUP 2023,4(6),ROM,T20I,Ilfov County,20 Aug 23,66.6,0,0
CONTINENTAL CUP 2023,34(28),ROM,T20I,Ilfov County,19 Aug 23,121.4,5,0
CONTINENTAL CUP 2023,59(50),ROM,T20I,Ilfov County,19 Aug 23,118,4,1
CONTINENTAL CUP 2023,41(38),ROM,T20I,Ilfov County,18 Aug 23,107.8,8,0
VALLETTA CUP 2023,11(6),FRA,T20I,Marsa,16 Jul 23,183.3,1,1
VALLETTA CUP 2023,1(4),SUI,T20I,Marsa,16 Jul 23,25,0,0
VALLETTA CUP 2023,40(29),SUI,T20I,Marsa,15 Jul 23,137.9,2,3
VALLETTA CUP 2023,98*(58),ROM,T20I,Marsa,14 Jul 23,168.9,15,2
VALLETTA CUP 2023,19(15),LUX,T20I,Marsa,13 Jul 23,126.6,4,0
MDINA CUP 2023,2(5),LUX,T20I,Marsa,12 Jul 23,40,0,0
VALLETTA CUP 2023,6(9),FRA,T20I,Marsa,12 Jul 23,66.6,1,0
MDINA CUP 2023,115(64),LUX,T20I,Marsa,11 Jul 23,179.6,10,6
MDINA CUP 2023,21(9),FRA,T20I,Marsa,10 Jul 23,233.3,3,1
MDINA CUP 2023,26(16),FRA,T20I,Marsa,10 Jul 23,162.5,6,0
ICC MENS T20 WORLD CUP EUROPE QUALIFIER GROUP C 2022,8(16),ISR,T20I,Ghent,01 Jul 22,50,0,0
"MALTA TOUR OF BELGIUM, 2022",0(2),BEL,T20I,Ghent,11 Jun 22,0,0,0
"MALTA TOUR OF BELGIUM, 2022",19(35),BEL,T20I,Ghent,11 Jun 22,54.2,2,0
VALLETTA CUP 2022,0(1),BGR,T20I,Marsa,14 May 22,0,0,0
VALLETTA CUP 2022,33(31),ROM,T20I,Marsa,11 May 22,106.4,1,1
"GIBRALTAR TOUR OF MALTA, 2021",7(14),GIB,T20I,Marsa,25 Oct 21,50,1,0
CONTINENTAL CUP 2021,37(31),Malta,T20I,Ilfov County,05 Sep 21,119.3,3,0
CONTINENTAL CUP 2021,13(14),ROM,T20I,Ilfov County,04 Sep 21,92.8,0,0
CONTINENTAL CUP 2021,0(3),BGR,T20I,Ilfov County,03 Sep 21,0,0,0
CONTINENTAL CUP 2021,10(11),LUX,T20I,Ilfov County,02 Sep 21,90.9,1,0
PORTUGAL T20 TRI-SERIES 2021,10(18),PORT,T20I,Albergaria,22 Aug 21,55.5,0,0
