Stat,Test,ODI,T20,IPL
Matches,0,0,0,64
Innings,0,0,0,54
Runs,0,0,0,775
Balls,0,0,0,524
Highest,0,0,0,58
Average,0,0,0,20.39
SR,0,0,0,147.91
Not Out,0,0,0,16
Fours,0,0,0,49
Sixes,0,0,0,52
Ducks,0,0,0,3
