Stat,Test,ODI,T20,IPL
Matches,0,0,0,64
Innings,0,0,0,3
Balls,0,0,0,18
Runs,0,0,0,28
Maidens,0,0,0,0
Wickets,0,0,0,1
Avg,0.0,0.0,0.0,28.0
Eco,0,0,0,9.33
SR,0.0,0.0,0.0,18.0
BBI,-/-,-/-,-/-,1/13
BBM,-/-,-/-,-/-,1/13
