Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
HONG KONG WOMEN TOUR OF MALAYSIA 2023,1-18,HKC W,T20I,Kuala Lumpur,12 Sep 23,4.5,4,1
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,2-7,BTNW,T20I,Kuala Lumpur,04 Sep 23,1.7,4,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,0-17,NEPW,T20I,Kuala Lumpur,31 Aug 23,8.5,2,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,2-13,KUWW,T20I,Kuala Lumpur,26 Aug 23,3.2,4,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,2-20,NEPW,T20I,Kuala Lumpur,25 Aug 23,5,4,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,0-9,HKC W,T20I,Kuala Lumpur,23 Aug 23,4.5,2,0
"NEPAL WOMEN TOUR OF MALAYSIA, 2023",1-9,NEPW,T20I,"Bangi, Malaysia",04 Jun 23,4.5,2,0
"NEPAL WOMEN TOUR OF MALAYSIA, 2023",0-16,NEPW,T20I,"Bangi, Malaysia",03 Jun 23,4,4,0
"NEPAL WOMEN TOUR OF MALAYSIA, 2023",0-11,NEPW,T20I,"Bangi, Malaysia",01 Jun 23,5.5,2,0
"NEPAL WOMEN TOUR OF MALAYSIA, 2023",0-11,NEPW,T20I,"Bangi, Malaysia",30 May 23,5.5,2,0
"NEPAL WOMEN TOUR OF MALAYSIA, 2023",0-8,NEPW,T20I,"Bangi, Malaysia",29 May 23,8,1,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2023,1-11,SINW,T20I,Phnom Penh,15 May 23,3.6,3,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2023,1-5,MMRW,T20I,Phnom Penh,14 May 23,2.5,2,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2023,0-5,PHIW,T20I,Phnom Penh,06 May 23,1.6,3,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2023,2-6,THAIW,T20I,Phnom Penh,04 May 23,1.5,4,0
"WOMENS ASIA CUP T20, 2022",0-12,THAIW,T20I,Sylhet,09 Oct 22,12,1,0
"WOMENS ASIA CUP T20, 2022",0-19,SLW,T20I,Sylhet,08 Oct 22,9.5,2,0
"WOMENS ASIA CUP T20, 2022",0-26,BANW,T20I,Sylhet,06 Oct 22,13,2,0
"WOMENS ASIA CUP T20, 2022",0-10,UAEW,T20I,Sylhet,05 Oct 22,10,1,0
"WOMENS ASIA CUP T20, 2022",2-9,INDW,T20I,Sylhet,03 Oct 22,9,1,0
"WOMENS ASIA CUP T20, 2022",0-11,PAKW,T20I,Sylhet,02 Oct 22,11,1,0
"MALAYSIA WOMEN TOUR OF SINGAPORE, 2022",1-15,SINW,T20I,Singapore,10 Jul 22,3.7,4,0
"MALAYSIA WOMEN TOUR OF SINGAPORE, 2022",4-14,SINW,T20I,Singapore,09 Jul 22,3.5,4,1
"MALAYSIA WOMEN TOUR OF SINGAPORE, 2022",0-9,SINW,T20I,Singapore,08 Jul 22,4.5,2,0
ACC WOMENS T20 CHAMPIONSHIP 2022,0-20,UAEW,T20I,Kuala Lumpur,25 Jun 22,10,2,0
ACC WOMENS T20 CHAMPIONSHIP 2022,0-17,HKC W,T20I,Kuala Lumpur,24 Jun 22,8.5,2,0
ACC WOMENS T20 CHAMPIONSHIP 2022,1-8,OMANW,T20I,Kuala Lumpur,22 Jun 22,2,4,1
ACC WOMENS T20 CHAMPIONSHIP 2022,0-19,UAEW,T20I,"Bangi, Malaysia",20 Jun 22,6.3,3,0
ACC WOMENS T20 CHAMPIONSHIP 2022,2-9,QATW,T20I,"Bangi, Malaysia",18 Jun 22,2.2,4,0
ACC WOMENS T20 CHAMPIONSHIP 2022,1-6,SINW,T20I,Kuala Lumpur,17 Jun 22,3,2,0
COMMONWEALTH GAMES WOMENS CRICKET QUALIFIER 2022,1-13,KENW,T20I,Kuala Lumpur,23 Jan 22,3.2,4,0
COMMONWEALTH GAMES WOMENS CRICKET QUALIFIER 2022,1-25,SLW,T20I,Kuala Lumpur,22 Jan 22,6.2,4,0
COMMONWEALTH GAMES WOMENS CRICKET QUALIFIER 2022,0-13,SCOW,T20I,Kuala Lumpur,19 Jan 22,6.5,2,0
