Stat,Test,ODI,T20,IPL
Matches,0,0,0,19
Innings,0,0,0,19
Balls,0,0,0,350
Runs,0,0,0,598
Maidens,0,0,0,0
Wickets,0,0,0,17
Avg,0.0,0.0,0.0,35.18
Eco,0,0,0,10.25
SR,0.0,0.0,0.0,20.59
BBI,-/-,-/-,-/-,4/24
BBM,-/-,-/-,-/-,4/24
