Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,1-53,LSG,T20,Lucknow,07 May 26,13.2,4,0
INDIAN PREMIER LEAGUE 2026,1-21,DC,T20,Delhi,27 Apr 26,10.5,2,0
INDIAN PREMIER LEAGUE 2026,0-28,GT,T20,Bengaluru,24 Apr 26,9.3,3,0
INDIAN PREMIER LEAGUE 2026,0-40,DC,T20,Bengaluru,18 Apr 26,10,4,0
INDIAN PREMIER LEAGUE 2026,4-24,LSG,T20,Bengaluru,15 Apr 26,6,4,0
INDIAN PREMIER LEAGUE 2026,1-23,MI,T20,Mumbai,12 Apr 26,9.2,2.5,0
INDIAN PREMIER LEAGUE 2025,0-35,GT,T20,Bengaluru,02 Apr 25,11.6,3,0
INDIAN PREMIER LEAGUE 2025,1-35,KKR,T20,Kolkata,22 Mar 25,11.6,3,0
INDIAN PREMIER LEAGUE 2024,0-30,LSG,T20,Delhi,14 May 24,10,3,0
INDIAN PREMIER LEAGUE 2024,2-23,RCB,T20,Bengaluru,12 May 24,7.6,3,0
INDIAN PREMIER LEAGUE 2024,1-36,RR,T20,Delhi,07 May 24,12,3,0
INDIAN PREMIER LEAGUE 2024,0-30,KKR,T20,Kolkata,29 Apr 24,13,2.3,0
INDIAN PREMIER LEAGUE 2024,3-34,MI,T20,Delhi,27 Apr 24,8.5,4,0
INDIAN PREMIER LEAGUE 2024,3-44,GT,T20,Delhi,24 Apr 24,11,4,0
INDIAN PREMIER LEAGUE 2024,0-47,KKR,T20,Visakhapatnam,03 Apr 24,15.6,3,0
INDIAN PREMIER LEAGUE 2024,0-25,CSK,T20,Visakhapatnam,31 Mar 24,12.5,2,0
INDIAN PREMIER LEAGUE 2022,0-10,DC,T20,Mumbai,10 Apr 22,10,1,0
INDIAN PREMIER LEAGUE 2022,0-18,MI,T20,Pune,06 Apr 22,6,3,0
INDIAN PREMIER LEAGUE 2019,0-42,DC,T20,Mumbai,24 Mar 19,10.5,4,0
