batter,runs,balls,fours,sixes,strike_rate,dismissal
W Saha,4,7,0,0,57.14,c Ishan Kishan b Arjun Tendulkar
Shubman Gill,56,34,7,1,164.71,c Suryakumar Yadav b Kumar Kartikeya
Hardik Pandya,13,14,1,0,92.86,c Suryakumar Yadav b Chawla
Vijay Shankar,19,16,1,1,118.75,c Tim David b Chawla
Miller,46,22,2,4,209.09,c Suryakumar Yadav b Behrendorff
Abhinav Manohar,42,21,3,3,200.0,c Behrendorff b Riley Meredith
Rahul Tewatia,20,5,0,3,400.0,not out
Rashid Khan,2,1,0,0,200.0,not out
