bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar,4,0,27,1,6.8
Marco Jansen,4,0,30,1,7.5
T Natarajan,4,0,43,1,10.8
Washington Sundar,4,0,40,0,10.0
Umran Malik,4,0,33,3,8.2
