over,runs,wickets
1,6,0
2,6,0
3,3,0
4,12,0
5,8,0
6,3,0
7,10,0
8,1,0
9,17,0
10,7,0
11,7,0
12,11,0
13,3,0
14,9,0
15,2,0
16,14,0
17,10,0
18,20,0
19,4,0
20,16,0
