Stat,Test,ODI,T20,IPL
Matches,0,0,4,0
Innings,0,0,4,0
Balls,0,0,72,0
Runs,0,0,92,0
Maidens,0,0,0,0
Wickets,0,0,5,0
Avg,0.0,0.0,18.4,0.0
Eco,0,0,7.67,0
SR,0.0,0.0,14.4,0.0
BBI,-/-,-/-,3/33,-/-
BBM,-/-,-/-,3/33,-/-
